,recency,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,DM_category,marital_status
330,9,60.04,0,1,Urban,1,Web,No E-Mail,1,0,5,Single_Women
331,8,196.45,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
332,1,29.99,1,0,Surburban,1,Phone,Mens E-Mail,1,0,2,Single_Man
333,8,252.4,1,1,Urban,0,Web,No E-Mail,1,0,11,Married
334,3,134.34,0,1,Surburban,1,Phone,Mens E-Mail,1,0,3,Single_Women
335,9,544.11,1,0,Rural,1,Phone,Womens E-Mail,1,1,4,Single_Man
336,1,298.26,1,0,Surburban,1,Phone,Womens E-Mail,1,0,4,Single_Man
337,2,255.36,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
338,4,173.48,1,0,Surburban,1,Web,No E-Mail,1,0,6,Single_Man
339,7,364.32,0,1,Rural,0,Phone,Mens E-Mail,1,0,3,Single_Women
340,2,308.24,1,0,Urban,1,Multichannel,No E-Mail,1,0,6,Single_Man
341,10,186.13,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
342,10,168.97,1,0,Urban,0,Phone,Mens E-Mail,1,0,2,Single_Man
343,5,569.68,0,1,Surburban,1,Phone,No E-Mail,1,0,5,Single_Women
344,3,98.01,1,0,Urban,0,Phone,Mens E-Mail,1,0,2,Single_Man
345,2,58.64,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
346,1,596.44,1,1,Urban,1,Web,Mens E-Mail,1,0,5,Married
347,11,473.49,1,0,Urban,0,Phone,Womens E-Mail,1,0,4,Single_Man
348,2,645.59,1,1,Urban,1,Multichannel,Womens E-Mail,1,1,5,Married
349,10,100.49,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
350,11,133.79,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
351,9,34.03,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
352,2,267.52,1,1,Urban,0,Phone,No E-Mail,1,0,11,Married
353,3,74.18,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
354,8,60.24,0,1,Surburban,1,Phone,Mens E-Mail,1,0,3,Single_Women
355,9,184.97,0,1,Surburban,0,Phone,Mens E-Mail,1,0,3,Single_Women
356,2,48.43,1,0,Rural,0,Phone,No E-Mail,1,0,6,Single_Man
357,5,64.69,0,1,Surburban,1,Web,No E-Mail,1,1,5,Single_Women
358,6,311.01,1,1,Urban,0,Phone,No E-Mail,1,0,11,Married
359,1,117.65,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
360,1,218.06,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
361,9,472.15,1,1,Urban,0,Phone,Mens E-Mail,1,0,5,Married
362,1,705,1,1,Urban,1,Multichannel,No E-Mail,1,0,11,Married
363,9,36.74,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
364,4,90.72,0,1,Urban,1,Web,No E-Mail,1,0,5,Single_Women
365,10,613.12,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,5,Married
366,10,356.34,0,1,Rural,0,Multichannel,No E-Mail,1,0,5,Single_Women
367,6,67.49,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
368,8,454.83,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
369,5,45.83,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
370,1,1509,1,0,Surburban,1,Multichannel,Mens E-Mail,1,0,2,Single_Man
371,3,243.36,1,1,Urban,0,Phone,Womens E-Mail,1,0,5,Married
372,9,128.21,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
373,1,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
374,1,49.28,1,0,Rural,1,Phone,Mens E-Mail,1,0,2,Single_Man
375,6,268.89,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,1,Single_Women
376,3,242.33,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,2,Single_Man
377,10,228.53,1,1,Rural,0,Phone,Womens E-Mail,1,0,5,Married
378,3,431.23,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,2,Single_Man
379,1,183.9,0,1,Surburban,1,Phone,Mens E-Mail,1,0,3,Single_Women
380,4,29.99,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
381,3,227.16,1,0,Urban,1,Web,Womens E-Mail,1,0,4,Single_Man
382,2,166.47,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
383,1,854.86,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,1,Single_Women
384,2,179.54,1,0,Rural,1,Web,Mens E-Mail,1,0,2,Single_Man
385,7,177.76,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
386,1,1576.13,0,1,Surburban,1,Phone,Womens E-Mail,1,0,1,Single_Women
387,3,614.28,1,1,Surburban,1,Phone,No E-Mail,1,0,11,Married
388,8,132.92,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
389,10,147.29,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
390,9,196.42,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
391,1,1204.21,1,1,Urban,1,Web,Mens E-Mail,1,0,5,Married
392,8,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
393,8,322.24,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,2,Single_Man
394,9,185.9,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
395,1,128.46,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
396,2,1409.29,1,1,Surburban,1,Web,Mens E-Mail,1,0,5,Married
397,12,65.65,1,0,Rural,0,Phone,Womens E-Mail,1,0,4,Single_Man
398,4,29.99,1,0,Rural,0,Web,Womens E-Mail,1,0,4,Single_Man
399,3,63.58,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
400,9,29.99,0,1,Urban,1,Web,Mens E-Mail,1,1,3,Single_Women
401,8,397.83,1,0,Surburban,1,Multichannel,Womens E-Mail,1,0,4,Single_Man
402,7,131.08,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
403,5,374.27,1,0,Urban,1,Web,No E-Mail,1,0,6,Single_Man
404,6,86.96,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
405,6,74.98,0,1,Urban,0,Phone,Womens E-Mail,1,1,1,Single_Women
406,3,48.07,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
407,1,603.51,0,1,Urban,1,Web,Mens E-Mail,1,0,3,Single_Women
408,1,151.12,0,1,Urban,1,Phone,Mens E-Mail,1,0,3,Single_Women
409,5,134.75,1,0,Urban,0,Web,Womens E-Mail,1,0,4,Single_Man
410,5,90.54,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
411,3,127.98,1,0,Rural,1,Phone,Mens E-Mail,1,0,2,Single_Man
412,9,126.44,1,0,Urban,0,Web,Womens E-Mail,1,0,4,Single_Man
413,10,175.08,1,0,Rural,0,Web,No E-Mail,1,0,6,Single_Man
414,1,176.6,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
415,4,184.14,0,1,Urban,0,Phone,No E-Mail,1,0,5,Single_Women
416,1,623.59,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,5,Married
417,11,89.87,0,1,Rural,0,Web,Womens E-Mail,1,0,1,Single_Women
418,1,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
419,4,31.12,1,0,Urban,0,Phone,Womens E-Mail,1,0,4,Single_Man
420,9,111.69,0,1,Urban,1,Phone,Womens E-Mail,1,1,1,Single_Women
421,10,164.96,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
422,11,48.28,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
423,10,88.25,0,1,Urban,1,Web,Mens E-Mail,1,0,3,Single_Women
424,8,380.12,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
425,2,258.64,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
426,1,216.19,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
427,9,29.99,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
428,1,907.51,0,1,Urban,1,Web,No E-Mail,1,0,5,Single_Women
429,1,1618.32,1,0,Surburban,1,Phone,Womens E-Mail,1,0,4,Single_Man
430,1,254.95,1,1,Urban,0,Web,Womens E-Mail,1,0,5,Married
431,2,145.76,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
432,3,65.14,1,0,Urban,0,Web,Womens E-Mail,1,0,4,Single_Man
433,10,393.85,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
434,7,133.87,1,0,Rural,0,Phone,Mens E-Mail,1,0,2,Single_Man
435,2,255.12,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
436,4,243.54,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
437,8,230.79,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
438,3,29.99,1,0,Rural,1,Phone,Mens E-Mail,1,0,2,Single_Man
439,1,100.33,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
440,7,114.75,0,1,Surburban,0,Phone,Mens E-Mail,1,0,3,Single_Women
441,10,62.74,1,0,Urban,0,Phone,Womens E-Mail,1,0,4,Single_Man
442,4,80.07,0,1,Urban,1,Web,Womens E-Mail,1,0,1,Single_Women
443,6,370.77,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
444,5,64.56,0,1,Surburban,1,Web,No E-Mail,1,0,5,Single_Women
445,6,74.52,1,0,Urban,1,Web,Womens E-Mail,1,0,4,Single_Man
446,2,310.42,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,2,Single_Man
447,1,54.67,1,0,Surburban,1,Phone,Mens E-Mail,1,0,2,Single_Man
448,8,253.49,0,1,Rural,0,Web,No E-Mail,1,0,5,Single_Women
449,1,358.16,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
450,7,34.49,0,1,Rural,0,Web,Womens E-Mail,1,0,1,Single_Women
451,2,206.3,0,1,Surburban,0,Multichannel,Womens E-Mail,1,0,1,Single_Women
452,4,270.17,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,1,Single_Women
453,2,163.63,0,1,Rural,1,Phone,No E-Mail,1,0,5,Single_Women
454,5,29.99,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
455,3,524.49,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,1,Single_Women
456,2,29.99,0,1,Urban,1,Phone,Mens E-Mail,1,0,3,Single_Women
457,1,944.28,1,1,Surburban,1,Phone,No E-Mail,1,0,11,Married
458,3,762.14,1,0,Urban,1,Multichannel,No E-Mail,1,0,6,Single_Man
459,8,570.18,0,1,Urban,1,Web,Womens E-Mail,1,0,1,Single_Women
460,1,48.34,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
461,3,77.66,0,1,Rural,1,Phone,Womens E-Mail,1,0,1,Single_Women
462,1,322.79,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
463,1,1045.59,1,0,Urban,1,Multichannel,Womens E-Mail,1,0,4,Single_Man
464,5,95.86,0,1,Rural,0,Web,Womens E-Mail,1,0,1,Single_Women
465,12,147.09,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
466,6,491.18,0,1,Urban,1,Multichannel,Mens E-Mail,1,0,3,Single_Women
467,5,158.97,0,1,Urban,1,Phone,No E-Mail,1,0,5,Single_Women
468,10,30.17,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
469,7,340.77,1,1,Surburban,0,Phone,Mens E-Mail,1,0,5,Married
470,2,221.97,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
471,2,228.39,1,1,Surburban,0,Multichannel,Womens E-Mail,1,0,5,Married
472,6,258.53,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
473,1,345.37,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
474,2,434.3,1,1,Surburban,0,Phone,Womens E-Mail,1,0,5,Married
475,2,481.04,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
476,11,601.08,0,1,Surburban,1,Multichannel,Mens E-Mail,1,0,3,Single_Women
477,3,167.69,0,1,Rural,0,Web,Womens E-Mail,1,0,1,Single_Women
478,2,118.4,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
479,11,359.67,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
480,2,53.85,0,1,Rural,0,Web,Mens E-Mail,1,0,3,Single_Women
481,2,592.87,1,1,Urban,1,Multichannel,No E-Mail,1,0,11,Married
482,3,95.93,1,0,Surburban,0,Phone,No E-Mail,1,0,6,Single_Man
483,1,479.54,1,0,Rural,0,Phone,Mens E-Mail,1,0,2,Single_Man
484,10,93.6,0,1,Surburban,1,Web,No E-Mail,1,0,5,Single_Women
485,8,59.94,1,0,Surburban,0,Phone,No E-Mail,1,0,6,Single_Man
486,1,1011.42,1,1,Surburban,1,Multichannel,No E-Mail,1,0,11,Married
487,4,825.65,1,1,Surburban,1,Web,Womens E-Mail,1,0,5,Married
488,1,440.65,1,1,Urban,0,Phone,No E-Mail,1,0,11,Married
489,8,173.74,0,1,Rural,1,Web,No E-Mail,1,0,5,Single_Women
490,10,167.4,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
491,11,308.89,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
492,3,31.29,0,1,Rural,0,Phone,Mens E-Mail,1,0,3,Single_Women
493,8,460.26,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
494,1,662.01,0,1,Urban,1,Web,Womens E-Mail,1,0,1,Single_Women
495,9,96.32,0,1,Surburban,1,Phone,Womens E-Mail,1,0,1,Single_Women
496,2,260.75,1,0,Surburban,0,Phone,No E-Mail,1,0,6,Single_Man
497,8,29.99,1,0,Surburban,1,Web,Womens E-Mail,1,0,4,Single_Man
498,1,233.7,1,0,Urban,0,Phone,Mens E-Mail,1,1,2,Single_Man
499,3,592.56,1,0,Surburban,1,Multichannel,Mens E-Mail,1,0,2,Single_Man
500,1,840.72,1,1,Surburban,1,Multichannel,No E-Mail,1,0,11,Married
501,8,112.92,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
502,5,217.52,1,1,Surburban,0,Phone,No E-Mail,1,0,11,Married
503,11,31.31,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
504,1,51.61,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
505,11,379.61,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
506,3,119.52,0,1,Surburban,1,Phone,No E-Mail,1,0,5,Single_Women
507,3,49.96,1,0,Surburban,1,Phone,No E-Mail,1,0,6,Single_Man
508,9,78.85,1,0,Rural,0,Web,Womens E-Mail,1,0,4,Single_Man
509,5,217.95,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
510,6,131.75,0,1,Rural,1,Web,Mens E-Mail,1,0,3,Single_Women
511,1,106.34,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
512,8,87.77,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
513,8,280.1,1,1,Urban,0,Web,Womens E-Mail,1,0,5,Married
514,6,396.58,1,0,Urban,0,Web,Womens E-Mail,1,0,4,Single_Man
515,6,305.16,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
516,2,916.47,0,1,Surburban,1,Web,Mens E-Mail,1,1,3,Single_Women
517,2,38.57,0,1,Urban,1,Web,Womens E-Mail,1,0,1,Single_Women
518,10,248.16,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,2,Single_Man
519,9,384.43,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
520,2,467.47,1,1,Urban,0,Multichannel,Mens E-Mail,1,0,5,Married
521,10,293.42,1,1,Urban,0,Web,Womens E-Mail,1,0,5,Married
522,7,395.13,1,0,Rural,0,Multichannel,No E-Mail,1,0,6,Single_Man
523,9,820.22,1,1,Urban,1,Multichannel,No E-Mail,1,0,11,Married
524,10,509.85,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
525,5,198.46,1,0,Urban,0,Phone,Mens E-Mail,1,0,2,Single_Man
526,5,29.99,0,1,Urban,0,Phone,No E-Mail,1,0,5,Single_Women
527,8,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
528,1,79.55,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
529,7,212.23,0,1,Rural,1,Web,Womens E-Mail,1,0,1,Single_Women
530,5,689.27,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
531,5,367.56,1,1,Rural,0,Web,Mens E-Mail,1,0,5,Married
532,7,29.99,0,1,Urban,1,Web,No E-Mail,1,0,5,Single_Women
533,12,60.97,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
534,4,75.29,0,1,Surburban,1,Web,Womens E-Mail,1,0,1,Single_Women
535,3,420.78,1,0,Urban,0,Web,Womens E-Mail,1,0,4,Single_Man
536,1,470.48,1,1,Urban,0,Phone,No E-Mail,1,0,11,Married
537,5,496.33,1,0,Urban,1,Phone,No E-Mail,1,0,6,Single_Man
538,3,57.26,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
539,1,63.67,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
540,11,29.99,1,0,Surburban,0,Phone,No E-Mail,1,0,6,Single_Man
541,10,29.99,1,0,Surburban,0,Phone,No E-Mail,1,0,6,Single_Man
542,3,205.34,1,1,Surburban,1,Phone,No E-Mail,1,0,11,Married
543,2,328.08,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
544,1,705.85,1,1,Urban,1,Web,Womens E-Mail,1,0,5,Married
545,3,284.67,1,1,Rural,1,Phone,Womens E-Mail,1,0,5,Married
546,1,175.18,1,0,Surburban,1,Web,No E-Mail,1,0,6,Single_Man
547,10,417.97,1,0,Rural,1,Multichannel,Womens E-Mail,1,0,4,Single_Man
548,3,151.98,0,1,Surburban,1,Phone,Mens E-Mail,1,0,3,Single_Women
549,2,119.42,1,0,Surburban,1,Phone,Mens E-Mail,1,0,2,Single_Man
550,10,328.78,1,1,Rural,0,Web,Mens E-Mail,1,0,5,Married
551,2,837.31,0,1,Surburban,1,Phone,No E-Mail,1,0,5,Single_Women
552,5,158.68,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
553,4,71.35,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
554,5,241.58,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,5,Married
555,2,412.55,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
556,1,166.06,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
557,7,392.07,1,1,Urban,0,Phone,Womens E-Mail,1,0,5,Married
558,4,155.95,1,0,Urban,0,Phone,Womens E-Mail,1,0,4,Single_Man
559,1,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
560,9,700.65,1,1,Rural,1,Phone,Womens E-Mail,1,0,5,Married
561,10,288.89,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
562,3,460.03,0,1,Surburban,0,Multichannel,No E-Mail,1,0,5,Single_Women
563,4,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
564,3,301.88,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
565,3,70.37,0,1,Surburban,1,Phone,Womens E-Mail,1,0,1,Single_Women
566,2,389.9,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
567,1,73.01,0,1,Urban,1,Web,No E-Mail,1,0,5,Single_Women
568,8,832.42,1,1,Urban,1,Phone,Mens E-Mail,1,0,5,Married
569,5,73.37,1,0,Urban,1,Phone,Womens E-Mail,1,0,4,Single_Man
570,1,92.39,1,0,Rural,1,Web,Womens E-Mail,1,0,4,Single_Man
571,9,29.99,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
572,11,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
573,1,288.21,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
574,11,210.24,0,1,Rural,1,Phone,No E-Mail,1,0,5,Single_Women
575,11,214.59,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
576,12,29.99,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
577,1,224.45,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
578,11,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
579,1,147.46,0,1,Rural,0,Web,No E-Mail,1,0,5,Single_Women
580,2,333.13,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
581,5,494.08,1,0,Urban,1,Web,Mens E-Mail,1,0,2,Single_Man
582,12,210.31,1,1,Surburban,0,Phone,Mens E-Mail,1,0,5,Married
583,11,237.04,1,1,Surburban,1,Web,Mens E-Mail,1,0,5,Married
584,1,533.66,1,0,Urban,1,Phone,Womens E-Mail,1,1,4,Single_Man
585,3,267.7,1,0,Surburban,1,Web,Womens E-Mail,1,0,4,Single_Man
586,7,29.99,1,0,Urban,1,Phone,No E-Mail,1,0,6,Single_Man
587,9,317.92,1,1,Rural,0,Web,Mens E-Mail,1,0,5,Married
588,1,29.99,1,0,Rural,0,Phone,Womens E-Mail,1,0,4,Single_Man
589,9,292.15,1,1,Urban,0,Web,No E-Mail,1,0,11,Married
590,10,248.41,1,1,Surburban,0,Multichannel,Mens E-Mail,1,1,5,Married
591,6,271.38,1,1,Surburban,1,Phone,Womens E-Mail,1,0,5,Married
592,3,326.59,1,0,Rural,0,Phone,Womens E-Mail,1,0,4,Single_Man
593,7,111,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
594,4,29.99,0,1,Rural,0,Web,Mens E-Mail,1,0,3,Single_Women
595,4,92.37,1,0,Surburban,1,Web,Womens E-Mail,1,0,4,Single_Man
596,3,425.3,1,0,Rural,0,Multichannel,Womens E-Mail,1,0,4,Single_Man
597,6,191.76,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
598,2,65.35,1,0,Rural,1,Web,Mens E-Mail,1,0,2,Single_Man
599,5,474.78,1,0,Rural,0,Multichannel,No E-Mail,1,0,6,Single_Man
600,9,85.33,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
601,1,393.35,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
602,8,84.63,1,0,Surburban,1,Web,No E-Mail,1,0,6,Single_Man
603,8,29.99,1,0,Urban,0,Phone,Womens E-Mail,1,0,4,Single_Man
604,1,1820.49,1,0,Surburban,1,Web,No E-Mail,1,0,6,Single_Man
605,10,420.67,1,1,Surburban,0,Web,Womens E-Mail,1,0,5,Married
606,1,315.53,0,1,Rural,1,Web,Mens E-Mail,1,0,3,Single_Women
607,12,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
608,11,40.12,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
609,10,212.14,1,1,Surburban,0,Phone,Mens E-Mail,1,0,5,Married
610,5,42.03,1,0,Rural,1,Web,Womens E-Mail,1,0,4,Single_Man
611,1,337.88,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
612,12,131.32,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
613,4,111.31,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
614,1,275.78,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
615,1,117.62,1,0,Rural,0,Phone,Mens E-Mail,1,0,2,Single_Man
616,1,124.49,1,0,Urban,1,Web,No E-Mail,1,0,6,Single_Man
617,9,359.69,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
618,1,72.93,0,1,Surburban,1,Phone,Womens E-Mail,1,0,1,Single_Women
619,11,436.41,1,1,Urban,0,Web,Womens E-Mail,1,0,5,Married
620,7,150.36,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
621,5,46.27,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
622,3,232.62,1,0,Surburban,0,Web,No E-Mail,1,1,6,Single_Man
623,1,1240.41,0,1,Surburban,1,Web,No E-Mail,1,0,5,Single_Women
624,8,51.23,1,0,Urban,1,Web,Womens E-Mail,1,0,4,Single_Man
625,12,174.3,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
626,1,666.09,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,5,Married
627,10,51.37,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
628,11,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
629,10,48.11,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
630,9,379.19,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
631,10,208.26,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
632,3,158.75,0,1,Surburban,0,Web,Mens E-Mail,1,1,3,Single_Women
633,2,532.8,1,0,Rural,1,Phone,Womens E-Mail,1,0,4,Single_Man
634,2,212.75,1,0,Surburban,1,Web,No E-Mail,1,0,6,Single_Man
635,3,29.99,0,1,Urban,0,Phone,No E-Mail,1,0,5,Single_Women
636,10,29.99,0,1,Urban,0,Web,No E-Mail,1,1,5,Single_Women
637,8,163.15,1,0,Surburban,1,Web,No E-Mail,1,0,6,Single_Man
638,7,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
639,9,166.88,1,0,Rural,0,Web,Womens E-Mail,1,0,4,Single_Man
640,6,656.44,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,5,Married
641,6,260.43,1,0,Urban,1,Multichannel,Mens E-Mail,1,0,2,Single_Man
642,4,92.74,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
643,2,194.07,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
644,5,238.23,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,5,Married
645,2,29.99,0,1,Surburban,0,Phone,No E-Mail,1,0,5,Single_Women
646,1,29.99,0,1,Surburban,1,Phone,No E-Mail,1,0,5,Single_Women
647,9,54.56,1,0,Surburban,0,Phone,Womens E-Mail,1,1,4,Single_Man
648,12,29.99,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
649,2,180.8,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
650,1,569.3,1,0,Surburban,1,Phone,Womens E-Mail,1,0,4,Single_Man
651,1,302.64,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
652,3,206.72,0,1,Surburban,0,Multichannel,No E-Mail,1,0,5,Single_Women
653,4,146.62,1,0,Urban,1,Web,Mens E-Mail,1,0,2,Single_Man
654,1,1139.98,1,1,Urban,1,Phone,Mens E-Mail,1,0,5,Married
655,9,205.98,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
656,2,528.8,0,1,Urban,1,Phone,Womens E-Mail,1,0,1,Single_Women
657,6,203.58,0,1,Rural,0,Phone,Mens E-Mail,1,0,3,Single_Women
658,8,110.57,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
659,7,202.45,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,5,Married
